date,level_1,level_2,level_3,lati,longti,refugee,sum_1,sum_2,sum_3,sum
2015/6/20,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/6/19,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/6/18,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/6/17,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/6/16,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/6/15,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/6/14,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/6/13,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/6/12,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/6/11,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/6/10,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/6/9,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/6/8,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/6/7,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/6/6,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/6/5,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/6/4,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/6/3,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/6/2,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/6/1,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/31,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/30,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/29,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/28,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/27,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/26,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/25,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/24,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/23,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/22,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/21,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/20,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/19,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/18,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/17,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/16,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/15,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/14,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/13,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/12,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/11,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/10,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/9,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/8,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/7,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/6,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/5,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/4,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/3,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/2,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/5/1,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/30,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/29,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/28,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/27,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/26,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/25,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/24,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/23,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/22,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/21,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/20,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/19,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/18,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/17,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/16,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/15,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/14,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/13,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/12,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/11,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/10,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/9,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/8,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/7,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/6,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/5,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/4,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/3,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/2,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/4/1,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/31,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/30,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/29,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/28,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/27,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/26,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/25,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/24,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/23,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/22,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/21,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/20,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/19,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/18,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/17,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/16,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/15,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/14,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/13,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/12,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/11,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/10,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/9,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/8,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/7,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/6,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/5,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/4,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/3,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/2,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/3/1,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/28,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/27,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/26,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/25,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/24,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/23,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/22,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/21,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/20,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/19,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/18,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/17,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/16,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/15,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/14,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/13,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/12,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/11,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/10,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/9,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/8,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/7,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/6,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/5,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/4,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/3,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/2,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/2/1,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/31,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/30,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/29,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/28,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/27,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/26,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/25,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/24,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/23,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/22,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/21,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/20,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/19,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/18,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/17,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/16,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/15,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/14,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/13,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/12,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/11,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/10,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/9,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/8,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/7,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/6,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/5,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/4,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/3,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/2,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2015/1/1,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/31,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/30,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/29,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/28,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/27,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/26,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/25,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/24,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/23,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/22,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/21,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/20,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/19,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/18,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/17,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/16,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/15,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/14,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/13,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/12,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/11,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/10,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/9,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/8,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/7,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/6,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/5,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/4,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/3,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/2,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/12/1,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/30,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/29,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/28,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/27,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/26,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/25,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/24,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/23,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/22,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/21,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/20,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/19,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/18,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/17,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/16,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/15,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/14,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/13,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/12,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/11,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/10,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/9,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/8,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/7,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/6,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/5,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/4,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/3,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/2,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/11/1,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/31,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/30,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/29,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/28,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/27,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/26,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/25,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/24,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/23,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/22,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/21,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/20,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/19,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/18,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/17,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/16,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/15,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/14,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/13,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/12,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/11,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/10,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/9,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/8,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/7,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/6,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/5,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/4,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/3,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/2,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/10/1,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/30,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/29,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/28,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/27,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/26,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/25,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/24,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/23,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/22,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/21,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/20,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/19,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/18,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/17,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/16,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/15,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/14,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/13,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/12,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/11,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/10,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/9,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/8,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/7,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/6,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/5,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
2014/9/4,JOR,Ajlun Governorate,Ajlun,32.3335,35.7472,0,0,0,0,0,
